USBlyzer Report

Capture List

Type,Seq,Time,Elapsed,Duration,Request,Request Details,Raw Data,I/O,C:I:E,Device Object,Device Name,Driver Name,IRP,Status
START,0001,0:44:23.031,,,,,,,,,,,,
START,0002,0:46:33.053,,,,,,,,,,,,
URB,0003,0:46:36.906,133.857064 s,,Bulk or Interrupt Transfer,2 bytes data,04 00,out,01:00:01,85E109B8h,,ACPI,8B3BA968h,,04 00
URB,0004,0:46:36.906,133.857068 s,,Bulk or Interrupt Transfer,2 bytes data,04 00,out,01:00:01,85EC5218h,USBPDO-5,usbhub,8B3BA968h,,04 00
URB,0005-0004,0:46:36.906,133.857163 s,95 us,Bulk or Interrupt Transfer,2 bytes buffer,,out,01:00:01,85EC5218h,USBPDO-5,usbhub,8B3BA968h,Success (Success)
URB,0006-0003,0:46:36.906,133.857164 s,101 us,Bulk or Interrupt Transfer,2 bytes buffer,,out,01:00:01,85E109B8h,,ACPI,8B3BA968h,Success (Success)
URB,0007,0:46:37.015,133.966265 s,,Bulk or Interrupt Transfer,64 bytes buffer,,in,01:00:82,85E109B8h,,ACPI,85E4ADB8h,
URB,0008,0:46:37.015,133.966269 s,,Bulk or Interrupt Transfer,64 bytes buffer,,in,01:00:82,85EC5218h,USBPDO-5,usbhub,85E4ADB8h,
URB,0009-0008,0:46:37.015,133.966556 s,287 us,Bulk or Interrupt Transfer,64 bytes data,01 55 00 0C 17 00 00 00...,in,01:00:82,85EC5218h,USBPDO-5,usbhub,85E4ADB8h,Success (Success),01 55 00 0C 17 00 00 00 00 43 6F 6D 4C 69 6E 6B 20 49 49 01 10 02 00 01 01 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
URB,0010-0007,0:46:37.015,133.966558 s,293 us,Bulk or Interrupt Transfer,64 bytes data,01 55 00 0C 17 00 00 00...,in,01:00:82,85E109B8h,,ACPI,85E4ADB8h,Success (Success),01 55 00 0C 17 00 00 00 00 43 6F 6D 4C 69 6E 6B 20 49 49 01 10 02 00 01 01 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
URB,0011,0:46:37.015,133.966848 s,,Bulk or Interrupt Transfer,3 bytes data,06 00 00,out,01:00:01,85E109B8h,,ACPI,85E4ADB8h,,06 00 00
URB,0012,0:46:37.015,133.966850 s,,Bulk or Interrupt Transfer,3 bytes data,06 00 00,out,01:00:01,85EC5218h,USBPDO-5,usbhub,85E4ADB8h,,06 00 00
URB,0013-0012,0:46:37.015,133.967065 s,215 us,Bulk or Interrupt Transfer,3 bytes buffer,,out,01:00:01,85EC5218h,USBPDO-5,usbhub,85E4ADB8h,Success (Success)
URB,0014-0011,0:46:37.015,133.967067 s,219 us,Bulk or Interrupt Transfer,3 bytes buffer,,out,01:00:01,85E109B8h,,ACPI,85E4ADB8h,Success (Success)
URB,0015,0:46:37.124,134.075415 s,,Bulk or Interrupt Transfer,64 bytes buffer,,in,01:00:82,85E109B8h,,ACPI,85E4ADB8h,
URB,0016,0:46:37.124,134.075419 s,,Bulk or Interrupt Transfer,64 bytes buffer,,in,01:00:82,85EC5218h,USBPDO-5,usbhub,85E4ADB8h,
URB,0017-0016,0:46:37.124,134.075675 s,256 us,Bulk or Interrupt Transfer,64 bytes data,01 55 00 BD 17 00 00 00...,in,01:00:82,85EC5218h,USBPDO-5,usbhub,85E4ADB8h,Success (Success),01 55 00 BD 17 00 00 00 00 43 6F 6D 4C 69 6E 6B 20 49 49 01 10 02 00 01 01 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
URB,0018-0015,0:46:37.124,134.075677 s,262 us,Bulk or Interrupt Transfer,64 bytes data,01 55 00 BD 17 00 00 00...,in,01:00:82,85E109B8h,,ACPI,85E4ADB8h,Success (Success),01 55 00 BD 17 00 00 00 00 43 6F 6D 4C 69 6E 6B 20 49 49 01 10 02 00 01 01 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
URB,0019,0:46:37.124,134.082513 s,,Bulk or Interrupt Transfer,18 bytes data,01 00 A7 01 20 88 50 80...,out,01:00:01,85E109B8h,,ACPI,85E4ADB8h,,01 00 A7 01 20 88 50 80 02 55 00 00 00 5D 7A 01 0A A2
URB,0020,0:46:37.124,134.082518 s,,Bulk or Interrupt Transfer,18 bytes data,01 00 A7 01 20 88 50 80...,out,01:00:01,85EC5218h,USBPDO-5,usbhub,85E4ADB8h,,01 00 A7 01 20 88 50 80 02 55 00 00 00 5D 7A 01 0A A2
URB,0021-0020,0:46:37.124,134.082801 s,283 us,Bulk or Interrupt Transfer,18 bytes buffer,,out,01:00:01,85EC5218h,USBPDO-5,usbhub,85E4ADB8h,Success (Success)
