USBlyzer Report

Capture List

Type,Seq,Time,Elapsed,Duration,Request,Request Details,Raw Data,I/O,C:I:E,Device Object,Device Name,Driver Name,IRP,Status
START,0001,16:15:03.510,,,,,,,,,,,,
URB,0002,16:18:11.924,188.409901 s,,Bulk or Interrupt Transfer,2 bytes data,04 00,out,01:00:01,FFFFFA80040D3880h,,ACPI,FFFFFA8008E12540h,,04 00
URB,0003,16:18:11.924,188.409908 s,,Bulk or Interrupt Transfer,2 bytes data,04 00,out,01:00:01,FFFFFA80040BB440h,USBPDO-4,usbhub,FFFFFA8008E12540h,,04 00
URB,0004-0003,16:18:11.924,188.410035 s,127 us,Bulk or Interrupt Transfer,2 bytes buffer,,out,01:00:01,FFFFFA80040BB440h,USBPDO-4,usbhub,FFFFFA8008E12540h,Success (Success)
URB,0005-0002,16:18:11.924,188.410038 s,137 us,Bulk or Interrupt Transfer,2 bytes buffer,,out,01:00:01,FFFFFA80040D3880h,,ACPI,FFFFFA8008E12540h,Success (Success)
URB,0006,16:18:12.024,188.509802 s,,Bulk or Interrupt Transfer,64 bytes buffer,,in,01:00:82,FFFFFA80040D3880h,,ACPI,FFFFFA8008E12540h,
URB,0007,16:18:12.024,188.509808 s,,Bulk or Interrupt Transfer,64 bytes buffer,,in,01:00:82,FFFFFA80040BB440h,USBPDO-4,usbhub,FFFFFA8008E12540h,
URB,0008-0007,16:18:12.024,188.510028 s,221 us,Bulk or Interrupt Transfer,64 bytes data,01 55 00 0B 2C 00 00 00...,in,01:00:82,FFFFFA80040BB440h,USBPDO-4,usbhub,FFFFFA8008E12540h,Success (Success),01 55 00 0B 2C 00 00 00 00 43 6F 6D 4C 69 6E 6B 20 49 49 01 10 02 00 01 01 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
URB,0009-0006,16:18:12.024,188.510031 s,229 us,Bulk or Interrupt Transfer,64 bytes data,01 55 00 0B 2C 00 00 00...,in,01:00:82,FFFFFA80040D3880h,,ACPI,FFFFFA8008E12540h,Success (Success),01 55 00 0B 2C 00 00 00 00 43 6F 6D 4C 69 6E 6B 20 49 49 01 10 02 00 01 01 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
URB,0010,16:18:12.024,188.510172 s,,Bulk or Interrupt Transfer,3 bytes data,06 00 00,out,01:00:01,FFFFFA80040D3880h,,ACPI,FFFFFA80040A68E0h,,06 00 00
URB,0011,16:18:12.024,188.510176 s,,Bulk or Interrupt Transfer,3 bytes data,06 00 00,out,01:00:01,FFFFFA80040BB440h,USBPDO-4,usbhub,FFFFFA80040A68E0h,,06 00 00
URB,0012-0011,16:18:12.024,188.510269 s,93 us,Bulk or Interrupt Transfer,3 bytes buffer,,out,01:00:01,FFFFFA80040BB440h,USBPDO-4,usbhub,FFFFFA80040A68E0h,Success (Success)
URB,0013-0010,16:18:12.024,188.510271 s,99 us,Bulk or Interrupt Transfer,3 bytes buffer,,out,01:00:01,FFFFFA80040D3880h,,ACPI,FFFFFA80040A68E0h,Success (Success)
URB,0014,16:18:12.124,188.609754 s,,Bulk or Interrupt Transfer,64 bytes buffer,,in,01:00:82,FFFFFA80040D3880h,,ACPI,FFFFFA8008F54B40h,
URB,0015,16:18:12.124,188.609760 s,,Bulk or Interrupt Transfer,64 bytes buffer,,in,01:00:82,FFFFFA80040BB440h,USBPDO-4,usbhub,FFFFFA8008F54B40h,
URB,0016-0015,16:18:12.124,188.610019 s,260 us,Bulk or Interrupt Transfer,64 bytes data,01 55 00 C1 2C 00 00 00...,in,01:00:82,FFFFFA80040BB440h,USBPDO-4,usbhub,FFFFFA8008F54B40h,Success (Success),01 55 00 C1 2C 00 00 00 00 43 6F 6D 4C 69 6E 6B 20 49 49 01 10 02 00 01 01 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
URB,0017-0014,16:18:12.124,188.610021 s,268 us,Bulk or Interrupt Transfer,64 bytes data,01 55 00 C1 2C 00 00 00...,in,01:00:82,FFFFFA80040D3880h,,ACPI,FFFFFA8008F54B40h,Success (Success),01 55 00 C1 2C 00 00 00 00 43 6F 6D 4C 69 6E 6B 20 49 49 01 10 02 00 01 01 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
URB,0018,16:18:12.128,188.613854 s,,Bulk or Interrupt Transfer,18 bytes data,01 00 A7 01 20 88 50 80...,out,01:00:01,FFFFFA80040D3880h,,ACPI,FFFFFA8008E12540h,,01 00 A7 01 20 88 50 80 02 55 00 00 00 5D 7A 01 0A A2
URB,0019,16:18:12.128,188.613860 s,,Bulk or Interrupt Transfer,18 bytes data,01 00 A7 01 20 88 50 80...,out,01:00:01,FFFFFA80040BB440h,USBPDO-4,usbhub,FFFFFA8008E12540h,,01 00 A7 01 20 88 50 80 02 55 00 00 00 5D 7A 01 0A A2
URB,0020-0019,16:18:12.128,188.614022 s,162 us,Bulk or Interrupt Transfer,18 bytes buffer,,out,01:00:01,FFFFFA80040BB440h,USBPDO-4,usbhub,FFFFFA8008E12540h,Success (Success)
URB,0021-0018,16:18:12.128,188.614024 s,170 us,Bulk or Interrupt Transfer,18 bytes buffer,,out,01:00:01,FFFFFA80040D3880h,,ACPI,FFFFFA8008E12540h,Success (Success)
URB,0022,16:18:29.231,205.716331 s,,Bulk or Interrupt Transfer,64 bytes buffer,,in,01:00:82,FFFFFA80040D3880h,,ACPI,FFFFFA80041A1670h,
URB,0023,16:18:29.231,205.716337 s,,Bulk or Interrupt Transfer,64 bytes buffer,,in,01:00:82,FFFFFA80040BB440h,USBPDO-4,usbhub,FFFFFA80041A1670h,
URB,0024-0023,16:18:29.231,205.716633 s,296 us,Bulk or Interrupt Transfer,64 bytes data,01 55 00 C1 2C 00 00 00...,in,01:00:82,FFFFFA80040BB440h,USBPDO-4,usbhub,FFFFFA80041A1670h,Success (Success),01 55 00 C1 2C 00 00 00 00 43 6F 6D 4C 69 6E 6B 20 49 49 01 10 02 00 01 01 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
URB,0025-0022,16:18:29.231,205.716636 s,306 us,Bulk or Interrupt Transfer,64 bytes data,01 55 00 C1 2C 00 00 00...,in,01:00:82,FFFFFA80040D3880h,,ACPI,FFFFFA80041A1670h,Success (Success),01 55 00 C1 2C 00 00 00 00 43 6F 6D 4C 69 6E 6B 20 49 49 01 10 02 00 01 01 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
URB,0026,16:18:29.231,205.716864 s,,Bulk or Interrupt Transfer,16 bytes data,01 00 A7 01 20 88 50 80...,out,01:00:01,FFFFFA80040D3880h,,ACPI,FFFFFA8003F72B40h,,01 00 A7 01 20 88 50 80 00 00 02 01 00 75 4B 00
URB,0027,16:18:29.231,205.716869 s,,Bulk or Interrupt Transfer,16 bytes data,01 00 A7 01 20 88 50 80...,out,01:00:01,FFFFFA80040BB440h,USBPDO-4,usbhub,FFFFFA8003F72B40h,,01 00 A7 01 20 88 50 80 00 00 02 01 00 75 4B 00
URB,0028-0027,16:18:29.231,205.717024 s,155 us,Bulk or Interrupt Transfer,16 bytes buffer,,out,01:00:01,FFFFFA80040BB440h,USBPDO-4,usbhub,FFFFFA8003F72B40h,Success (Success)
URB,0029-0026,16:18:29.231,205.717028 s,163 us,Bulk or Interrupt Transfer,16 bytes buffer,,out,01:00:01,FFFFFA80040D3880h,,ACPI,FFFFFA8003F72B40h,Success (Success)
URB,0030,16:18:29.332,205.817356 s,,Bulk or Interrupt Transfer,64 bytes buffer,,in,01:00:82,FFFFFA80040D3880h,,ACPI,FFFFFA8003F72B40h,
URB,0031,16:18:29.332,205.817364 s,,Bulk or Interrupt Transfer,64 bytes buffer,,in,01:00:82,FFFFFA80040BB440h,USBPDO-4,usbhub,FFFFFA8003F72B40h,
URB,0032-0031,16:18:29.332,205.817699 s,336 us,Bulk or Interrupt Transfer,64 bytes data,01 55 00 C1 2C 00 00 00...,in,01:00:82,FFFFFA80040BB440h,USBPDO-4,usbhub,FFFFFA8003F72B40h,Success (Success),01 55 00 C1 2C 00 00 00 00 43 6F 6D 4C 69 6E 6B 20 49 49 01 10 02 00 01 01 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
URB,0033-0030,16:18:29.332,205.817702 s,346 us,Bulk or Interrupt Transfer,64 bytes data,01 55 00 C1 2C 00 00 00...,in,01:00:82,FFFFFA80040D3880h,,ACPI,FFFFFA8003F72B40h,Success (Success),01 55 00 C1 2C 00 00 00 00 43 6F 6D 4C 69 6E 6B 20 49 49 01 10 02 00 01 01 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
URB,0034,16:18:29.348,205.833294 s,,Bulk or Interrupt Transfer,2 bytes data,03 00,out,01:00:01,FFFFFA80040D3880h,,ACPI,FFFFFA8003F72B40h,,03 00
