out,0400
in,0155000B2C00000000436F6D4C696E6B204949011002000101030000000000000000000000000000000000000000000000000000000000000000000000000000
out,060000
in,015500BF2C00000000436F6D4C696E6B204949011002000101030000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A7012088508002550000005D7A010AA2
in,015500BF2C00000000436F6D4C696E6B204949011002000101030000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A701208850800000020100754B00
in,015500BF2C00000000436F6D4C696E6B204949011002000101030000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,01550000020200000504006D4C696E6B204949011002000101030000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E0504006D4C696E6B204949011002000101030000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300D18040A701208850B70000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A70120885080000002010083B200
in,01550000D18040A701208850B7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000202000005040050B7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E05040050B7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300D18040A701208850B70300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030
out,0100A70120885080000002010098AF00
in,01550000D18040A701208850B7030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000202000005040050B7030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E05040050B7030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300D28040A7012088508B0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A7012088508000000201008DC700
in,01550000D28040A7012088508B000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,0155000002020000050400508B000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E050400508B000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300D28040A7012088508B0335313500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045
out,0100A701208850800000000100CEBC00
in,01550000D28040A7012088508B033531350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,0155000002020000050400508B033531350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E050400508B033531350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300D28040A7012088508B0300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030
out,0100A7012088508001000200004DA70000
in,01550000D28040A7012088508B030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A701208850800000020100754B00
in,01550000D28040A7012088508B030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,0155000002020000050400508B030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E050400508B030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300D28040A7012088508B0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A701208850800000020100701100
in,01550000D28040A7012088508B000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,0155000002020000050400508B000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E050400508B000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300D28040A7012088508B04031707D00101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000D5
out,0100A7012088508001000200004DA7019B
in,01550000D28040A7012088508B04031707D001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A701208850800000020100718A00
in,01550000D28040A7012088508B04031707D001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,0155000002020000050400508B04031707D001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E050400508B04031707D001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300D38040A7012088501632303838353000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000E3
out,0100A70120885080000002010074D000
in,01550000D38040A70120885016323038383530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,01550000020200000504005016323038383530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E0504005016323038383530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300D38040A7012088501656455220322E3141312E31200B0B0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000CA
out,0100A7012088508000000201009DF500
in,01550000D38040A7012088501656455220322E3141312E31200B0B00000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,0155000002020000050400501656455220322E3141312E31200B0B00000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E050400501656455220322E3141312E31200B0B00000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300D38040A701208850160000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000070
out,0100A701208850800000020100C04C00
in,01550000D38040A70120885016000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,01550000020200000504005016000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E0504005016000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300D38040A7012088501600010114006400500000010200000064000500140000000000000000000000000000000000000000000000000000000000000000000000000000000000000000BD
out,0100A701208850800000020100799300
in,01550000D38040A70120885016000101140064005000000102000000640005001400000000000000000000000000000000000000000000000000000000000000
out,0300
in,01550000020200000504005016000101140064005000000102000000640005001400000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E0504005016000101140064005000000102000000640005001400000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300D38040A70120885016006C000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000060
out,0100A70120885080000002020092F900
in,01550000D38040A70120885016006C00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E0504005016006C00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000400D30040A7012088504330000024000428000E3C0016280020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007E
out,0300
in,015500000201004E050400504330000024000428000E3C0016280020000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000400D30040A701208850430000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E0504005043000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000400D38040A701208850C00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A701208850800000020200936200
in,01550000D38040A701208850C0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E05040050C0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000400D30040A7012088504302000004000C06001608001E0A002216002618002820002924002A28002C2C002E34002F00000000000000000000000000000000000000000000000000000000B5
out,0300
in,015500000201004E050400504302000004000C06001608001E0A002216002618002820002924002A28002C2C002E34002F000000000000000000000000000000
out,0C00004E95
in,02000400D20040A701208850DE0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E05040050DE000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000400D28040A7012088505D0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A701208850800000020200949500
in,01550000D28040A7012088505D000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E050400505D000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000400D30040A701208850430000000400020800040C000610000814000A1A000D1C000E2000102400122800142C001630001834001A38001C3C001E4000204400224800244C00265000280050
out,0300
in,015500000201004E05040050430000000400020800040C000610000814000A1A000D1C000E2000102400122800142C001630001834001A38001C3C001E400020
out,0C00004E95
in,02000400D20040A701208850DE002904002A06002B08002C08002D0A002E0C002F000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061
out,0300
in,015500000201004E05040050DE002904002A06002B08002C08002D0A002E0C002F00000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000400D28040A7012088505D0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A70120885080000002010098AF00
in,01550000D28040A7012088505D000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,0155000002020000050400505D000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E050400505D000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300D28040A7012088508B0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A70120885080000002010072BC00
in,01550000D28040A7012088508B000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
