out,0400
in,0155000B2C00000000436F6D4C696E6B204949011002000101030000000000000000000000000000000000000000000000000000000000000000000000000000
out,060000
in,015500C02C00000000436F6D4C696E6B204949011002000101030000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A7012088508002550000005D7A010AA2
in,015500C02C00000000436F6D4C696E6B204949011002000101030000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A701208850800000020100754B00
in,015500C02C00000000436F6D4C696E6B204949011002000101030000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,01550000020200000504006D4C696E6B204949011002000101030000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E0504006D4C696E6B204949011002000101030000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300CE8040A701208850290000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A70120885080000002010083B200
in,01550000CE8040A70120885029000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,01550000020200000504005029000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E0504005029000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300CE8040A701208850290300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030
out,0100A70120885080000002010098AF00
in,01550000CE8040A70120885029030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,01550000020200000504005029030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E0504005029030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300CB8040A7012088506D0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A7012088508000000201008DC700
in,01550000CB8040A7012088506D000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,0155000002020000050400506D000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E050400506D000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300C88040A701208850510335313500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045
out,0100A701208850800000000100CEBC00
in,01550000C88040A70120885051033531350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,01550000020200000504005051033531350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E0504005051033531350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300C88040A701208850510300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030
out,0100A7012088508001000200004DA70000
in,01550000C88040A70120885051030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A701208850800000020100754B00
in,01550000C88040A70120885051030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,01550000020200000504005051030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E0504005051030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300CF8040A701208850B40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A701208850800000020100701100
in,01550000CF8040A701208850B4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000202000005040050B4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E05040050B4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300D38040A7012088501603281707D00101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000BE
out,0100A7012088508001000200004DA7019B
in,01550000D38040A7012088501603281707D001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A701208850800000020100718A00
in,01550000D38040A7012088501603281707D001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,0155000002020000050400501603281707D001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E050400501603281707D001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300CB8040A7012088506D32303838353000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000E3
out,0100A70120885080000002010074D000
in,01550000CB8040A7012088506D323038383530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,0155000002020000050400506D323038383530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E050400506D323038383530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300CA8040A701208850F056455220322E3141312E31200B0B0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000CA
out,0100A7012088508000000201009DF500
in,01550000CA8040A701208850F056455220322E3141312E31200B0B00000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000202000005040050F056455220322E3141312E31200B0B00000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E05040050F056455220322E3141312E31200B0B00000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300CA8040A701208850F00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A701208850800000020100C04C00
in,01550000CA8040A701208850F0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000202000005040050F0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E05040050F0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300C88040A7012088505100010114006400500000010000000064000F001400000000000000000000000000000000000000000000000000000000000000000000000000000000000000007F
out,0100A701208850800000020100799300
in,01550000C88040A7012088505100010114006400500000010000000064000F001400000000000000000000000000000000000000000000000000000000000000
out,0300
in,0155000002020000050400505100010114006400500000010000000064000F001400000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E050400505100010114006400500000010000000064000F001400000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300CC8040A70120885088002700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007D
out,0100A70120885080000002020092F900
in,01550000CC8040A70120885088002700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E0504005088002700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000400CB0040A7012088503830000024000428000E3C0016280020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007E
out,0300
in,015500000201004E050400503830000024000428000E3C0016280020000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000400CD0040A701208850400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E0504005040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000400CD8040A701208850C30000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A701208850800000020200936200
in,01550000CD8040A701208850C3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E05040050C3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000400C90040A7012088509900003F000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007B
out,0300
in,015500000201004E050400509900003F000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000400C80040A701208850040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E0504005004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000400C88040A701208850870000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A701208850800000020200949500
in,01550000C88040A70120885087000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E0504005087000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000400C70040A701208850C800003F000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007B
out,0300
in,015500000201004E05040050C800003F000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000400C70040A701208850C80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E05040050C8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000400C78040A7012088504B0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A70120885080000002010098AF00
in,01550000C78040A7012088504B000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,0155000002020000050400504B000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,015500000201004E050400504B000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0C00004E95
in,02000300C58040A7012088503C0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0100A70120885080000002010072BC00
in,01550000C58040A7012088503C000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
out,0300
in,0155000002020000050400503C000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
